Timestamp,Name,DeviceProduct,DeviceVendor,DestinationAddress,DestinationUserName,SourceUserName,SourceProcessName,DeviceEventClassID,DeviceCustomString4,DeviceCustomString4Label,DeviceEventCategory,Date
2025-12-10 01:14:18,,,,10.14.1.72,,uclh%5Ca.avakian%40uclh.ru,,,Outlook-iOS-Android/1.0,User-Agent,,2025-12-10
2025-12-10 01:14:44,A new process has been created.,Windows,Microsoft,10.50.101.5,user001,tmtp-003672$,C:\\Windows\\System32\\svchost.exe,4688,C:\\Windows\\system32\\BackgroundTaskHost.exe -ServerName:BackgroundTaskHost.WebAccountProvider,Command Line,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:16:07,Group membership information.,Windows,Microsoft,10.14.1.72,user001,-,,4627,,,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:16:07,An account was successfully logged on.,Windows,Microsoft,10.14.1.72,user001,-,Kerberos,4624,-,Restricted admin mode,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:16:21,Group membership information.,Windows,Microsoft,10.14.1.71,user001,-,,4627,,,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:16:21,An account was successfully logged on.,Windows,Microsoft,10.14.1.71,user001,-,Kerberos,4624,-,Restricted admin mode,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:16:28,An account was successfully logged on.,Windows,Microsoft,10.14.1.72,user001,-,Kerberos,4624,-,Restricted admin mode,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:16:28,Group membership information.,Windows,Microsoft,10.14.1.72,user001,-,,4627,,,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:16:49,A new process has been created.,Windows,Microsoft,10.50.101.5,user001,tmtp-003672$,C:\\Windows\\System32\\SearchIndexer.exe,4688,"C:\\Windows\\system32\\SearchProtocolHost.exe Global\\UsGthrFltPipeMssGthrPipe_S-1-5-21-2466243303-2766591412-4162608119-10969280_ Global\\UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-2466243303-2766591412-4162608119-10969280 1 -2147483646 ""Software\\Microsoft\\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\\ProgramData\\Microsoft\\Search\\Data\\Temp\\usgthrsvc"" ""DownLevelDaemon""  ""1""",Command Line,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:16:49,A new process has been created.,Windows,Microsoft,10.50.101.5,user001,tmtp-003672$,C:\\Windows\\System32\\svchost.exe,4688,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding,Command Line,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:16:49,A new process has been created.,Windows,Microsoft,10.50.101.5,user001,tmtp-003672$,C:\\Windows\\System32\\svchost.exe,4688,C:\\Windows\\system32\\BackgroundTaskHost.exe -ServerName:BackgroundTaskHost.WebAccountProvider,Command Line,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:17:51,An account was logged off.,Windows,Microsoft,10.14.1.71,user001,,,4634,,,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:17:51,An account was successfully logged on.,Windows,Microsoft,10.14.1.71,user001,-,Kerberos,4624,-,Restricted admin mode,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:17:51,Group membership information.,Windows,Microsoft,10.14.1.71,user001,-,,4627,,,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:18:15,An account was logged off.,Windows,Microsoft,10.14.1.72,user001,,,4634,,,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:18:31,An account was logged off.,Windows,Microsoft,10.14.1.72,user001,,,4634,,,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:18:52,An account was successfully logged on.,Windows,Microsoft,10.14.1.71,user001,-,Kerberos,4624,-,Restricted admin mode,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:18:52,Group membership information.,Windows,Microsoft,10.14.1.71,user001,-,,4627,,,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:19:07,,,,10.14.1.72,,user001,,,,,,2025-12-10
2025-12-10 01:19:14,,,,10.10.7.21,,uclh%5Ca.avakian%40uclh.ru,,,Outlook-iOS-Android/1.0,User-Agent,,2025-12-10
2025-12-10 01:19:43,An account was logged off.,Windows,Microsoft,10.14.1.71,user001,,,4634,,,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:20:52,An account was successfully logged on.,Windows,Microsoft,10.14.1.72,user001,-,Kerberos,4624,-,Restricted admin mode,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:20:52,Group membership information.,Windows,Microsoft,10.14.1.72,user001,-,,4627,,,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:20:54,An account was logged off.,Windows,Microsoft,10.14.1.71,user001,,,4634,,,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:22:55,An account was logged off.,Windows,Microsoft,10.14.1.72,user001,,,4634,,,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:23:21,An account was successfully logged on.,Windows,Microsoft,10.14.1.72,user001,-,Kerberos,4624,-,Restricted admin mode,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:23:21,Group membership information.,Windows,Microsoft,10.14.1.72,user001,-,,4627,,,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:23:54,Group membership information.,Windows,Microsoft,10.14.1.72,user001,-,,4627,,,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:23:54,An account was successfully logged on.,Windows,Microsoft,10.14.1.72,user001,-,Kerberos,4624,-,Restricted admin mode,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:23:54,An account was logged off.,Windows,Microsoft,10.14.1.72,user001,,,4634,,,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:24:13,,,,10.10.7.21,,uclh%5Ca.avakian%40uclh.ru,,,Outlook-iOS-Android/1.0,User-Agent,,2025-12-10
2025-12-10 01:24:32,An account was logged off.,Windows,Microsoft,10.14.1.72,user001,,,4634,,,Microsoft-Windows-Security-Auditing,2025-12-10
2025-12-10 01:24:34,An account was successfully logged on.,Windows,Microsoft,10.14.1.72,user001,-,Kerberos,4624,-,Restricted admin mode,Microsoft-Windows-Security-Auditing,2025-12-10
