entity_type,entity,date,severity,score_combined_norm,rank_combined,score_isolation_forest,score_lof,rank_isolation_forest,rank_lof,top_contributors,contrib1_feature,contrib1_z,contrib1_value,contrib1_baseline_median,contrib2_feature,contrib2_z,contrib2_value,contrib2_baseline_median,contrib3_feature,contrib3_z,contrib3_value,contrib3_baseline_median,contrib4_feature,contrib4_z,contrib4_value,contrib4_baseline_median,contrib5_feature,contrib5_z,contrib5_value,contrib5_baseline_median
user,user003,2025-12-23,critical,0.9052227635619428,2.0,0.02723614991748824,0.42470673171402296,3.0,1.0,"pan_unique_event_class:-999.00 (v=0, base=1); pan_unique_name:-999.00 (v=0, base=1); pan_business_share:-3.57 (v=0, base=1); pan_share_of_all_events:-3.06 (v=0, base=0); pan_unique_hours:-2.40 (v=0, base=16)",pan_unique_event_class,-999.0,0.0,1.0,pan_unique_name,-999.0,0.0,1.0,pan_business_share,-3.5712365881050547,0.0,0.5415841105058337,pan_share_of_all_events,-3.0570938279618196,0.0,0.4424013827502591,pan_unique_hours,-2.398189367027894,0.0,16.0
user,user043,2025-12-23,critical,0.6057013144131956,2.0,0.027458519657049596,-0.08934843909344825,2.0,2.0,"pan_unique_hours:-3.37 (v=0, base=20); pan_unique_name:-3.28 (v=0, base=1); pan_unique_event_class:-2.33 (v=0, base=2); pan_business_share:-2.29 (v=0, base=1); pan_share_of_all_events:-2.03 (v=0, base=0)",pan_unique_hours,-3.3724537973829762,0.0,20.0,pan_unique_name,-3.2773069341672496,0.0,1.0,pan_unique_event_class,-2.330025141642559,0.0,2.0,pan_business_share,-2.2877157447774907,0.0,0.6921017940225123,pan_share_of_all_events,-2.0289867973154925,0.0,0.46152947633114894
user,user044,2025-12-23,high,0.37291148133657526,5.0,-0.06519858011159763,-0.1944700165987716,7.0,3.0,"pan_unique_destination_addr:+0.91 (v=659, base=334); pan_events_total:+0.86 (v=79151, base=45250); day_of_week:-0.67 (v=1, base=3); pan_unique_event_class:-0.67 (v=1, base=2); pan_unique_hours:+0.67 (v=24, base=23)",pan_unique_destination_addr,0.9053473905551824,659.0,333.5,pan_events_total,0.8640909225166774,79151.0,45250.5,day_of_week,-0.6744907594765952,1.0,3.0,pan_unique_event_class,-0.6744907594765952,1.0,2.0,pan_unique_hours,0.6744907594765952,24.0,23.0
user,user089,2025-12-23,low,0.1312927966437831,15.5,-0.1507305716009611,-0.337320264772377,20.0,11.0,"pan_events_total:+1.61 (v=7508, base=2365); pan_unique_event_class:-1.32 (v=1, base=2); pan_share_of_all_events:+0.99 (v=0, base=0); siem_events_total:+0.71 (v=7582, base=5990); day_of_week:-0.67 (v=1, base=3)",pan_events_total,1.6115707205519763,7508.0,2365.0,pan_unique_event_class,-1.3177734805753927,1.0,2.0,pan_share_of_all_events,0.9947084942402071,0.4975480450629556,0.25448032877799687,siem_events_total,0.710401147133914,7582.0,5989.5,day_of_week,-0.6744907594765952,1.0,3.0
user,user008,2025-12-23,low,0.11099030652120474,18.0,-0.15074163377214406,-0.3720816280135788,21.0,15.0,"pan_unique_event_class:+2.15 (v=3, base=2); day_of_week:-0.67 (v=1, base=3); siem_unique_event_class:-0.67 (v=7, base=8); pan_share_of_all_events:-0.63 (v=0, base=0); pan_events_total:-0.60 (v=3208, base=4376)",pan_unique_event_class,2.145501014489297,3.0,2.0,day_of_week,-0.6744907594765952,1.0,3.0,siem_unique_event_class,-0.6744907594765952,7.0,8.0,pan_share_of_all_events,-0.6310571645423292,0.2202237935058694,0.26260956344298236,pan_events_total,-0.5961743210653567,3208.0,4376.5
user,user004,2025-12-23,low,0.08317401499625038,19.0,-0.17038890491283942,-0.3574457166269567,26.0,12.0,"pan_unique_event_class:-1.64 (v=1, base=2); siem_business_share:-1.11 (v=0, base=0); siem_events_total:+0.77 (v=8320, base=7652); day_of_week:-0.67 (v=1, base=3); siem_unique_event_class:-0.67 (v=7, base=8)",pan_unique_event_class,-1.6386534670836252,1.0,2.0,siem_business_share,-1.1053663296118397,0.4558894230769231,0.4905026746855199,siem_events_total,0.7687929628475769,8320.0,7651.5,day_of_week,-0.6744907594765952,1.0,3.0,siem_unique_event_class,-0.6744907594765952,7.0,8.0
user,user040,2025-12-23,low,0.07903220520623241,19.5,-0.16931718212807734,-0.36794327740531085,25.0,14.0,"siem_business_share:+1.22 (v=1, base=0); siem_unique_destination_addr:+1.01 (v=15, base=12); siem_unique_source_process:+0.78 (v=37, base=26); pan_share_of_all_events:-0.74 (v=0, base=0); day_of_week:-0.67 (v=1, base=3)",siem_business_share,1.2212337889338412,0.5705788149164951,0.44585031905712474,siem_unique_destination_addr,1.011736139214893,15.0,12.0,siem_unique_source_process,0.7809893004465839,37.0,26.0,pan_share_of_all_events,-0.7416916378081021,0.2696741854636591,0.3168517089802484,day_of_week,-0.6744907594765952,1.0,3.0
user,user042,2025-12-23,low,0.15426708854624438,19.5,-0.11091212941498108,-0.4242266668255277,9.0,30.0,"pan_unique_destination_addr:+3.22 (v=404, base=230); siem_events_total:+2.70 (v=3518, base=2618); siem_unique_hours:+2.02 (v=12, base=10); siem_unique_destination_addr:+1.80 (v=21, base=17); pan_events_total:+1.65 (v=2959, base=1684)",pan_unique_destination_addr,3.224620206264818,404.0,229.5,siem_events_total,2.7039718642714288,3518.0,2618.0,siem_unique_hours,2.023472278429786,12.0,10.5,siem_unique_destination_addr,1.7986420252709205,21.0,17.0,pan_events_total,1.6465319879663103,2959.0,1683.5
user,user047,2025-12-23,low,0.13852389915942967,20.5,-0.12237796182086086,-0.4148456541142861,13.0,28.0,"siem_unique_destination_addr:+1.01 (v=19, base=16); siem_business_share:+1.00 (v=1, base=1); pan_unique_hours:+0.90 (v=24, base=18); siem_unique_event_class:+0.67 (v=6, base=5); siem_unique_hours:+0.67 (v=11, base=10)",siem_unique_destination_addr,1.011736139214893,19.0,16.0,siem_business_share,1.0006815608956405,0.8510796723752793,0.7977631544808261,pan_unique_hours,0.8993210126354603,24.0,18.0,siem_unique_event_class,0.6744907594765952,6.0,5.0,siem_unique_hours,0.6744907594765952,11.0,10.0
user,user001,2025-12-23,low,0.0999846403612619,21.0,-0.15265624037975828,-0.3848721718398844,22.0,20.0,"pan_share_of_all_events:-0.84 (v=0, base=0); siem_unique_source_process:+0.77 (v=34, base=30); day_of_week:-0.67 (v=1, base=3); siem_unique_event_class:-0.67 (v=9, base=10); siem_unique_name:-0.67 (v=9, base=10)",pan_share_of_all_events,-0.8375999317482737,0.2122320579413271,0.26099429526302986,siem_unique_source_process,0.770846582258966,34.0,30.0,day_of_week,-0.6744907594765952,1.0,3.0,siem_unique_event_class,-0.6744907594765952,9.0,10.0,siem_unique_name,-0.6744907594765952,9.0,10.0
